id,location,quantity,unit_price,amnt_per_invoice,product_name,prod_name_count,product_category,invoice_date,dow,week,yr,week_year,month,floor_month,invoice_no,stock_code,product_details,brand,brand_name,brand_category
316,California,10,1.25,12.5,Emerald Triangle,8,Pre-Roll,2020-03-10,10,10,2020,2020-03-08,Mar,2020-03-01,546236,22477,Indica,Medi Cone,Chronic Desserts,Edibles
317,California,10,2.08,20.8,Emerald Triangle,8,Flowers,2020-07-05,5,27,2020,2020-07-05,Jul,2020-07-01,558926,23202,5 pack,Medi Cone,Chronic Extracts,Concentrates
317,California,10,1.65,16.5,Emerald Triangle,8,Pre-Roll,2020-06-08,8,23,2020,2020-06-07,Jun,2020-06-01,556102,22652,5 pack,Medi Cone,Chronic Extracts,Concentrates
1223,California,10,2.08,20.8,G-Cupâ„¢,8,Edibles,2020-11-10,10,45,2020,2020-11-08,Nov,2020-11-01,575584,23203,Chai Tea Latte (50mg),Ganja Grindz,PuraEarth,Concentrates
1223,California,10,2.08,20.8,G-Cupâ„¢,8,Drink,2020-04-17,17,16,2020,2020-04-12,Apr,2020-04-01,550338,85099B,Chai Tea Latte (50mg),Ganja Grindz,PuraEarth,Concentrates
1224,California,10,1.25,12.5,G-Cupâ„¢,8,Edibles,2020-03-20,20,12,2020,2020-03-15,Mar,2020-03-01,547075,22684,Chai Tea Latte (25mg),Ganja Grindz,Pure,Edibles
1224,California,10,7.08,70.8,G-Cupâ„¢,8,Drink,2020-10-06,6,40,2020,2020-10-04,Oct,2020-10-01,569842,23284,Chai Tea Latte (25mg),Ganja Grindz,Pure,Edibles
1225,California,10,2.08,20.8,G-Cupâ„¢,8,Edibles,2020-07-01,1,27,2020,2020-06-28,Jun,2020-06-01,558643,23203,Spiced Apple Cider (50mg),Ganja Grindz,Pure & Simple,Edibles
1225,California,10,0.42,4.2,G-Cupâ„¢,8,Drink,2020-11-20,20,47,2020,2020-11-15,Nov,2020-11-01,577511,22152,Spiced Apple Cider (50mg),Ganja Grindz,Pure & Simple,Edibles
1226,California,10,2.08,20.8,G-Cupâ„¢,8,Edibles,2020-08-18,18,33,2020,2020-08-16,Aug,2020-08-01,563718,20711,Spiced Apple Cider (25mg),Ganja Grindz,Pure 777 Extracts,Concentrates
1226,California,10,0.43,4.3,G-Cupâ„¢,8,Edibles,2020-01-11,11,2,2020,2020-01-05,Jan,2020-01-01,540821,22817,Spiced Apple Cider (25mg),Ganja Grindz,Pure 777 Extracts,Vape Pens
1226,California,10,1.65,16.5,G-Cupâ„¢,8,Drink,2020-02-03,3,5,2020,2020-02-02,Feb,2020-02-01,543123,22662,Spiced Apple Cider (25mg),Ganja Grindz,Pure 777 Extracts,Concentrates
1226,California,10,0.85,8.5,G-Cupâ„¢,8,Drink,2020-05-09,9,19,2020,2020-05-03,May,2020-05-01,552325,20724,Spiced Apple Cider (25mg),Ganja Grindz,Pure 777 Extracts,Vape Pens
62,California,10,1.65,16.5,Indica Blend,8,Flowers,2020-11-14,14,46,2020,2020-11-08,Nov,2020-11-01,576245,20725,3 Pack,Lit Sticks,Ambrosia,Edibles
62,California,10,1.25,12.5,Indica Blend,8,Flowers,2020-03-20,20,12,2020,2020-03-15,Mar,2020-03-01,547075,22682,3 Pack,Lit Sticks,Ambrosia,Medical
62,California,10,1.45,14.5,Indica Blend,8,Pre-Roll,2020-07-03,3,27,2020,2020-06-28,Jun,2020-06-01,558748,22147,3 Pack,Lit Sticks,Ambrosia,Edibles
62,California,10,2.08,20.8,Indica Blend,8,Pre-Roll,2020-10-27,27,43,2020,2020-10-25,Oct,2020-10-01,573095,23343,3 Pack,Lit Sticks,Ambrosia,Medical
67,California,10,0.83,8.299999999999999,Indica Blend,8,Flowers,2020-03-22,22,12,2020,2020-03-22,Mar,2020-03-01,547385,35915C,5 Pack,Lit Sticks,Americanna,Concentrates
67,California,10,1.65,16.5,Indica Blend,8,Flowers,2020-10-05,5,40,2020,2020-10-04,Oct,2020-10-01,569590,20725,5 Pack,Lit Sticks,Americanna,Vape Pens
67,California,10,40,400,Indica Blend,8,Flowers,2020-03-30,30,13,2020,2020-03-29,Mar,2020-03-01,548363,POST,5 Pack,Lit Sticks,Americanna,Batteries
67,California,10,0.85,8.5,Indica Blend,8,Pre-Roll,2020-07-15,15,29,2020,2020-07-12,Jul,2020-07-01,560228,17012C,5 Pack,Lit Sticks,Americanna,Concentrates
67,California,10,2.08,20.8,Indica Blend,8,Pre-Roll,2020-04-28,28,17,2020,2020-04-26,Apr,2020-04-01,551414,21929,5 Pack,Lit Sticks,Americanna,Vape Pens
67,California,10,2.08,20.8,Indica Blend,8,Pre-Roll,2020-05-11,11,19,2020,2020-05-10,May,2020-05-01,552826,85099B,5 Pack,Lit Sticks,Americanna,Batteries
70,California,10,0.39,3.9000000000000004,Indica Blend,8,Flowers,2020-10-11,11,41,2020,2020-10-11,Oct,2020-10-01,570650,21818,Pre-roll,Lit Sticks,Ancient Medicinal Herbs,Edibles
70,California,10,1.65,16.5,Indica Blend,8,Pre-Roll,2020-10-17,17,42,2020,2020-10-11,Oct,2020-10-01,571409,21934,Pre-roll,Lit Sticks,Ancient Medicinal Herbs,Edibles
822,California,10,1.95,19.5,Jean Carlos Magar,8,Flowers,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,537840,22386,Gold Edition 11G,Jean Carlos Magars,Invisidab by Berner,Edibles
822,California,10,2.08,20.8,Jean Carlos Magar,8,Pre-Roll,2020-11-24,24,47,2020,2020-11-22,Nov,2020-11-01,578627,22411,Gold Edition 11G,Jean Carlos Magars,Invisidab by Berner,Edibles
1045,California,10,2.08,20.8,Jean Carlos Magar,8,Flowers,2020-03-15,15,11,2020,2020-03-15,Mar,2020-03-01,546652,84970s,Cones Gold Edition 1g,Jean Carlos Magars,MoonRockets La,Flower
1045,California,10,1.25,12.5,Jean Carlos Magar,8,Pre-Roll,2020-04-28,28,17,2020,2020-04-26,Apr,2020-04-01,551398,47559B,Cones Gold Edition 1g,Jean Carlos Magars,MoonRockets La,Flower
1046,California,10,1.65,16.5,Jean Carlos Magar,8,Flowers,2020-07-07,7,27,2020,2020-07-05,Jul,2020-07-01,559321,21932,El Conquistador Gold 5g,Jean Carlos Magars,Moonstone Meds,Edibles
1046,California,9,1.45,13.049999999999999,Jean Carlos Magar,8,Pre-Roll,2020-09-01,1,35,2020,2020-08-30,Aug,2020-08-01,565152,72741,El Conquistador Gold 5g,Jean Carlos Magars,Moonstone Meds,Edibles
349,Colorado,9,1.66,14.94,Kind Rub,8,Topical,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,537638,35957,Moisture Roll-On,Kind Medicine,Concentrate Products,Flower
349,Colorado,9,4.95,44.550000000000004,Kind Rub,8,Topical,2020-06-10,10,24,2020,2020-06-07,Jun,2020-06-01,556439,21116,Moisture Roll-On,Kind Medicine,Concentrate Products,Concentrates
351,Colorado,9,0.42,3.78,Kind Rub,8,Topical,2020-01-17,17,3,2020,2020-01-12,Jan,2020-01-01,541422,22031,Menthol Formula,Kind Medicine,Concentrate Supply Co.,Concentrates
351,Colorado,9,1.95,17.55,Kind Rub,8,Topical,2020-10-20,20,42,2020,2020-10-18,Oct,2020-10-01,572121,22812,Menthol Formula,Kind Medicine,Concentrate Supply Co.,Vape Pens
352,California,9,1.45,13.049999999999999,Kind Rub,8,Topical,2020-08-08,8,32,2020,2020-08-02,Aug,2020-08-01,562599,72741,Menthol Formula,Kind Medicine,Concentrated Connoisseurs,Concentrates
353,California,9,5.95,53.550000000000004,Kind Rub,8,Topical,2020-09-06,6,36,2020,2020-09-06,Sep,2020-09-01,565748,22623,Menthol Formula,Kind Medicine,Concentrated Creations,Vapes
354,Colorado,9,0.83,7.47,Kind Rub,8,Topical,2020-01-17,17,3,2020,2020-01-12,Jan,2020-01-01,541423,85131B,Moisture Formula,Kind Medicine,Concentrated Love,Concentrates
355,Colorado,8,1.65,13.2,Kind Rub,8,Topical,2020-03-07,7,10,2020,2020-03-01,Mar,2020-03-01,545897,22469,Moisture Formula,Kind Medicine,Conscious Flowers,Flower
356,California,8,2.1,16.8,Kind Rub,8,Topical,2020-04-01,1,14,2020,2020-03-29,Mar,2020-03-01,548622,21314,Moisture Formula,Kind Medicine,Cookies,Flower
385,California,8,2.55,20.4,Lotion,8,Topical,2020-09-02,2,36,2020,2020-08-30,Aug,2020-08-01,565242,21716,Lavender Grapefruit,Thera Kief,Dab Smog,Concentrates
385,California,8,4.95,39.6,Lotion,8,Topical,2020-05-17,17,20,2020,2020-05-17,May,2020-05-01,553404,22507,Lavender Grapefruit,Thera Kief,Dab Smog,Edibles
385,California,8,0.85,6.8,Lotion,8,Topical,2020-06-08,8,23,2020,2020-06-07,Jun,2020-06-01,556104,21239,Lavender Grapefruit,Thera Kief,Dab Smog,Apparel
387,California,8,2.46,19.68,Lotion,8,Topical,2020-11-28,28,48,2020,2020-11-22,Nov,2020-11-01,579196,21494,Eucalyptus Mint,Thera Kief,Dabbenport Extracts,Concentrates
507,Colorado,8,3.95,31.6,Lotion,8,Topical,2020-11-10,10,45,2020,2020-11-08,Nov,2020-11-01,575680,21793,Vanilla Kush,Black Gold,Essential Extracts,Concentrates
508,Colorado,8,6.95,55.6,Lotion,8,Topical,2020-11-23,23,47,2020,2020-11-22,Nov,2020-11-01,578304,82483,Lemon Haze,Black Gold,Ethno Botanica,Flower
509,California,8,0.42,3.36,Lotion,8,Topical,2020-03-17,17,11,2020,2020-03-15,Mar,2020-03-01,546850,22544,Golden Swamp Moss,Black Gold,Eudaimonia Co.,Edibles
522,California,8,1.95,15.6,Lotion,8,Topical,2020-05-12,12,19,2020,2020-05-10,May,2020-05-01,553017,85095,Vanilla,Anna Cannabis,Executive Crud,Flower
935,Nova Scotia,8,0.42,3.36,Lotion,8,Topical,2020-03-15,15,11,2020,2020-03-15,Mar,2020-03-01,546646,84596E,NA,Matt Rize,Little Green Bee,Medical
412,California,8,3.75,30,Massage Oil,8,Topical,2020-09-12,12,37,2020,2020-09-06,Sep,2020-09-01,566307,21479,Snake Oil,Canna Magic,Delta 9,Vapes
412,California,8,10.95,87.6,Massage Oil,8,Topical,2020-12-02,2,49,2020,2020-11-29,Nov,2020-11-01,580284,21258,Snake Oil,Canna Magic,Delta 9,Edibles
412,California,8,2.25,18,Massage Oil,8,Topical,2020-04-12,12,15,2020,2020-04-12,Apr,2020-04-01,549843,23176,Snake Oil,Canna Magic,Delta 9,Medical
447,Washington,8,1.65,13.2,Massage Oil,8,Topical,2020-02-24,24,8,2020,2020-02-23,Feb,2020-02-01,544918,22332,Cold Gold,Canna Magic,Dream City Cannabis,Flower
448,Arizona,8,1.95,15.6,Massage Oil,8,Topical,2020-01-07,7,1,2020,2020-01-05,Jan,2020-01-01,540455,22367,Cold Gold,Canna Magic,Dream Steam,Concentrates
516,Washington,8,2.89,23.12,Massage Oil,8,Topical,2020-05-19,19,20,2020,2020-05-17,May,2020-05-01,553915,23107,NA,Oreganics,Evergreen Herbal,Concentrates
516,Washington,8,8.5,68,Massage Oil,8,Topical,2020-10-17,17,42,2020,2020-10-11,Oct,2020-10-01,571360,22634,NA,Oreganics,Evergreen Herbal,Edibles
761,California,8,2.1,16.8,Massage Oil,8,Topical,2020-07-21,21,29,2020,2020-07-19,Jul,2020-07-01,560901,22441,NA,HappyDay Botanicals,Hitman Farms,Concentrates
837,Colorado,8,0.85,6.8,Massage Oil,8,Topical,2020-09-12,12,37,2020,2020-09-06,Sep,2020-09-01,566441,23286,NA,Genesis Pharms,Jett Cannabis,Concentrates
837,Colorado,8,4.13,33.04,Massage Oil,8,Topical,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,581219,22580,NA,Genesis Pharms,Jett Cannabis,Vape Pens
837,Colorado,8,3.95,31.6,Massage Oil,8,Topical,2020-12-05,5,49,2020,2020-11-29,Nov,2020-11-01,537037,22114,NA,Genesis Pharms,Jett Cannabis,Batteries
937,California,8,3.75,30,Relief Balm For Chronic Pain,8,Topical,2020-10-07,7,41,2020,2020-10-04,Oct,2020-10-01,570102,22568,1.5 oz Lavender-Mint,Flour Child,LOL Edibles,Edibles
938,California,8,1.95,15.6,Relief Balm For Chronic Pain,8,Topical,2020-07-29,29,31,2020,2020-07-26,Jul,2020-07-01,561795,22898,4 oz Rose Geranium,Flour Child,Lola Lola,Flower
938,California,8,1.69,13.52,Relief Balm For Chronic Pain,8,Topical,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,537604,21136,4 oz Rose Geranium,Flour Child,Lola Lola,Vape Pens
939,California,8,3.75,30,Relief Balm For Chronic Pain,8,Topical,2020-10-03,3,40,2020,2020-09-27,Sep,2020-09-01,569242,22750,1.5 oz Rose Gernaium,Flour Child,Lone Star Farms,Flower
939,California,8,4.95,39.6,Relief Balm For Chronic Pain,8,Topical,2020-08-16,16,33,2020,2020-08-16,Aug,2020-08-01,563435,21770,1.5 oz Rose Gernaium,Flour Child,Lone Star Farms,Concentrates
940,California,8,1.25,10,Relief Balm For Chronic Pain,8,Topical,2020-12-13,13,50,2020,2020-12-13,Dec,2020-12-01,538533,21868,4 oz Lemongrass,Flour Child,Long Beach Concentrates,Concentrates
941,California,8,1.25,10,Relief Balm For Chronic Pain,8,Topical,2020-03-08,8,10,2020,2020-03-08,Mar,2020-03-01,545988,20676,1.5 oz Lemongrass,Flour Child,Looking Glass Extracts LLC,Concentrates
942,California,8,1.95,15.6,Relief Balm For Chronic Pain,8,Topical,2020-08-01,1,31,2020,2020-07-26,Jul,2020-07-01,561906,22367,4 oz Unscented,Flour Child,Loompa Farms,Flower
942,California,8,0.85,6.8,Relief Balm For Chronic Pain,8,Topical,2020-08-09,9,32,2020,2020-08-09,Aug,2020-08-01,562807,23286,4 oz Unscented,Flour Child,Loompa Farms,Concentrates
943,California,8,2.95,23.6,Relief Balm For Chronic Pain,8,Topical,2020-05-22,22,21,2020,2020-05-17,May,2020-05-01,554092,22173,1.5 oz Unscented,Flour Child,Looney Squad,Edibles
61,California,8,1.63,13.04,Sativa Blend,8,Flowers,2020-05-05,5,18,2020,2020-05-03,May,2020-05-01,551995,21238,3 Pack,Lit Sticks,Amber Alchemy,Concentrates
61,California,8,1.65,13.2,Sativa Blend,8,Pre-Roll,2020-01-07,7,1,2020,2020-01-05,Jan,2020-01-01,540458,21429,3 Pack,Lit Sticks,Amber Alchemy,Concentrates
66,California,8,4.15,33.2,Sativa Blend,8,Flowers,2020-09-29,29,39,2020,2020-09-27,Sep,2020-09-01,568782,23254,5 Pack,Lit Sticks,American Organic,Flower
66,California,8,1.69,13.52,Sativa Blend,8,Pre-Roll,2020-03-15,15,11,2020,2020-03-15,Mar,2020-03-01,546638,21242,5 Pack,Lit Sticks,American Organic,Flower
663,Oregon,8,0.42,3.36,Soaking Salts,8,Topical,2020-09-21,21,38,2020,2020-09-20,Sep,2020-09-01,567670,84598,2oz,Sacred Herb Medicinals,Green Gadget,Flower
663,Oregon,8,1.65,13.2,Soaking Salts,8,Topical,2020-11-17,17,46,2020,2020-11-15,Nov,2020-11-01,577049,22906,2oz,Sacred Herb Medicinals,Green Gadget,Concentrates
663,Oregon,8,2.1,16.8,Soaking Salts,8,Bath,2020-05-12,12,19,2020,2020-05-10,May,2020-05-01,552949,82583,2oz,Sacred Herb Medicinals,Green Gadget,Flower
663,Oregon,8,1.65,13.2,Soaking Salts,8,Bath,2020-08-16,16,33,2020,2020-08-16,Aug,2020-08-01,563377,23332,2oz,Sacred Herb Medicinals,Green Gadget,Concentrates
741,Oregon,8,3.75,30,Soaking Salts,8,Topical,2020-06-30,30,26,2020,2020-06-28,Jun,2020-06-01,558568,21137,Himalayan Peach Mango,Artisan Elixirs,High Desert Pure,Concentrates
741,Oregon,8,2.1,16.8,Soaking Salts,8,Bath,2020-11-29,29,48,2020,2020-11-29,Nov,2020-11-01,579413,21181,Himalayan Peach Mango,Artisan Elixirs,High Desert Pure,Concentrates
1498,Colorado,8,1.69,13.52,Bread,7,Edibles,2020-11-21,21,47,2020,2020-11-15,Nov,2020-11-01,577751,84879,9 Grain Honey Oat,Buddha Bakes,The Hemperors Club,Flower
1498,Colorado,8,0.85,6.8,Bread,7,Edibles,2020-09-05,5,36,2020,2020-08-30,Aug,2020-08-01,565541,20983,9 Grain Honey Oat,Buddha Bakes,The Hemperors Club,Concentrates
1498,Colorado,8,0.85,6.8,Bread,7,Edibles,2020-09-25,25,39,2020,2020-09-20,Sep,2020-09-01,568143,23286,9 Grain Honey Oat,Buddha Bakes,The Hemperors Club,Vape Pens
1498,Colorado,8,3.75,30,Bread,7,Edibles,2020-12-15,15,50,2020,2020-12-13,Dec,2020-12-01,539047,21888,9 Grain Honey Oat,Buddha Bakes,The Hemperors Club,Batteries
1499,California,8,3.75,30,Bread,7,Edibles,2020-12-05,5,49,2020,2020-11-29,Nov,2020-11-01,537154,21479,Zucchini,Buddha Bakes,The Hepburns,Flower
1500,California,8,4.95,39.6,Bread,7,Edibles,2020-11-01,1,44,2020,2020-11-01,Nov,2020-11-01,573748,23245,Banana,Buddha Bakes,The Herbsmith,Concentrates
1500,California,8,3.75,30,Bread,7,Edibles,2020-11-29,29,48,2020,2020-11-29,Nov,2020-11-01,579393,23480,Banana,Buddha Bakes,The Herbsmith,Edibles
674,California,8,3.75,30,Cannabis Coconut Oil,7,Topical,2020-10-14,14,42,2020,2020-10-11,Oct,2020-10-01,571121,23396,Jasmine,Mystic Herbal Body Care,Greenhill Goodies,Edibles
675,California,8,0.85,6.8,Cannabis Coconut Oil,7,Topical,2020-03-01,1,9,2020,2020-03-01,Mar,2020-03-01,545314,21238,Unscented,Mystic Herbal Body Care,GreenLyfe,Concentrates
676,California,8,2.08,16.64,Cannabis Coconut Oil,7,Topical,2020-11-16,16,46,2020,2020-11-15,Nov,2020-11-01,576654,85099B,Jamaican Vibe,Mystic Herbal Body Care,Greensticks,Concentrates
677,California,8,0.85,6.8,Cannabis Coconut Oil,7,Topical,2020-08-03,3,31,2020,2020-08-02,Aug,2020-08-01,562218,21240,Mango,Mystic Herbal Body Care,Greenthumb Danny,Concentrates
678,California,8,0.81,6.48,Cannabis Coconut Oil,7,Topical,2020-01-10,10,2,2020,2020-01-05,Jan,2020-01-01,540646,22322,Orange Crush,Mystic Herbal Body Care,GreenWave Phytomedications,Vapes
678,California,8,2.08,16.64,Cannabis Coconut Oil,7,Topical,2020-07-20,20,29,2020,2020-07-19,Jul,2020-07-01,560773,20713,Orange Crush,Mystic Herbal Body Care,GreenWave Phytomedications,Batteries
679,California,8,4.15,33.2,Cannabis Coconut Oil,7,Topical,2020-05-19,19,20,2020,2020-05-17,May,2020-05-01,553846,84997B,Rosemary,Mystic Herbal Body Care,Greenway Medibles,Edibles
679,California,8,1.25,10,Cannabis Coconut Oil,7,Topical,2020-02-24,24,8,2020,2020-02-23,Feb,2020-02-01,544886,20675,Rosemary,Mystic Herbal Body Care,Greenway Medibles,Medical
680,California,8,8.5,68,Cannabis Coconut Oil,7,Topical,2020-09-27,27,39,2020,2020-09-27,Sep,2020-09-01,568530,22193,Lavender,Mystic Herbal Body Care,Grizzly Peak Farms,Flower
773,California,8,0.19,1.52,Muscle Rub,7,Topical,2020-10-02,2,40,2020,2020-09-27,Sep,2020-09-01,569231,22339,Eucalyptus & Cannabis,Bubble And Buds,Honey Tree Medicinal,Concentrates
773,California,8,0.08,0.64,Muscle Rub,7,Topical,2020-12-01,1,48,2020,2020-11-29,Nov,2020-11-01,580054,M,Eucalyptus & Cannabis,Bubble And Buds,Honey Tree Medicinal,Medical
774,California,8,0.85,6.8,Muscle Rub,7,Topical,2020-06-15,15,24,2020,2020-06-14,Jun,2020-06-01,556891,23286,Lavender & Cannabis,Bubble And Buds,Honey Vape,Concentrates
774,California,8,3.29,26.32,Muscle Rub,7,Topical,2020-04-18,18,16,2020,2020-04-12,Apr,2020-04-01,550496,84949,Lavender & Cannabis,Bubble And Buds,Honey Vape,Vape Pens
774,California,8,1.95,15.6,Muscle Rub,7,Topical,2020-11-22,22,47,2020,2020-11-22,Nov,2020-11-01,578024,22898,Lavender & Cannabis,Bubble And Buds,Honey Vape,Medical
777,California,8,1.69,13.52,Muscle Rub,7,Topical,2020-06-02,2,22,2020,2020-05-31,May,2020-05-01,555393,84879,Deep Heat Cayenne & Cinnamon,Bubble And Buds,Honeycomb Extracts (SPAIN),Concentrates
786,California,8,1.95,15.6,Muscle Rub,7,Topical,2020-04-13,13,15,2020,2020-04-12,Apr,2020-04-01,549915,22869,Pumpkin Spice & Cannabis,Bubble And Buds,Humboldt AF Cannabis,Flower
786,California,8,4.95,39.6,Muscle Rub,7,Topical,2020-10-13,13,41,2020,2020-10-11,Oct,2020-10-01,571034,23355,Pumpkin Spice & Cannabis,Bubble And Buds,Humboldt AF Cannabis,Concentrates
929,Oregon,8,2.55,20.4,White Russian,7,Flowers,2020-07-21,21,29,2020,2020-07-19,Jul,2020-07-01,560922,22637,Pre-roll,Americone,LIFTED,Flower
929,Oregon,8,0.85,6.8,White Russian,7,Pre-Roll,2020-12-20,20,51,2020,2020-12-20,Dec,2020-12-01,539650,21704,Pre-roll,Americone,LIFTED,Flower
1356,California,8,3.75,30,1:1 CBD-Rich Soft Gels,6,Edibles,2020-05-31,31,22,2020,2020-05-31,May,2020-05-01,555005,22725,24 Pack,Care By Design,Sirius Flower Farms,Flower
1356,California,8,1.69,13.52,1:1 CBD-Rich Soft Gels,6,Pill,2020-03-01,1,9,2020,2020-03-01,Mar,2020-03-01,545314,21242,24 Pack,Care By Design,Sirius Flower Farms,Flower
1357,California,8,1.69,13.52,1:1 CBD-Rich Soft Gels,6,Edibles,2020-05-23,23,21,2020,2020-05-17,May,2020-05-01,554326,21135,8 Pack,Care By Design,Sirius Labs,Concentrates
1357,California,8,2.95,23.6,1:1 CBD-Rich Soft Gels,6,Pill,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,537605,21733,8 Pack,Care By Design,Sirius Labs,Concentrates
1355,California,8,0.42,3.36,18:1 CBD-Rich Soft Gels,6,Edibles,2020-11-08,8,45,2020,2020-11-08,Nov,2020-11-01,575176,84568,8 Pack,Care By Design,Since 1975,Flower
1355,California,8,1.69,13.52,18:1 CBD-Rich Soft Gels,6,Edibles,2020-11-29,29,48,2020,2020-11-29,Nov,2020-11-01,579268,84879,8 Pack,Care By Design,Since 1975,Concentrates
1355,California,8,1.95,15.6,18:1 CBD-Rich Soft Gels,6,Edibles,2020-05-20,20,21,2020,2020-05-17,May,2020-05-01,554009,22367,8 Pack,Care By Design,Since 1975,Vape Pens
1355,California,8,1.95,15.6,18:1 CBD-Rich Soft Gels,6,Edibles,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,581419,22434,8 Pack,Care By Design,Since 1975,Edibles
1355,California,7,4.96,34.72,18:1 CBD-Rich Soft Gels,6,Pill,2020-11-08,8,45,2020,2020-11-08,Nov,2020-11-01,574967,20728,8 Pack,Care By Design,Since 1975,Flower
1355,California,7,2.1,14.700000000000001,18:1 CBD-Rich Soft Gels,6,Pill,2020-01-16,16,3,2020,2020-01-12,Jan,2020-01-01,541266,22899,8 Pack,Care By Design,Since 1975,Concentrates
1355,California,7,1.25,8.75,18:1 CBD-Rich Soft Gels,6,Pill,2020-11-23,23,47,2020,2020-11-22,Nov,2020-11-01,578326,22585,8 Pack,Care By Design,Since 1975,Vape Pens
1355,California,7,12.75,89.25,18:1 CBD-Rich Soft Gels,6,Pill,2020-06-07,7,23,2020,2020-06-07,Jun,2020-06-01,555917,21633,8 Pack,Care By Design,Since 1975,Edibles
1358,Oregon,7,0.85,5.95,18:1 CBD-Rich Soft Gels,6,Edibles,2020-01-12,12,2,2020,2020-01-12,Jan,2020-01-01,540977,22403,24 Pack,Care By Design,Siskiyou Sungrown,Flower
1358,Oregon,7,1.63,11.41,18:1 CBD-Rich Soft Gels,6,Edibles,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,581439,22909,24 Pack,Care By Design,Siskiyou Sungrown,Concentrates
1358,Oregon,7,1.45,10.15,18:1 CBD-Rich Soft Gels,6,Edibles,2020-10-30,30,44,2020,2020-10-25,Oct,2020-10-01,573344,23035,24 Pack,Care By Design,Siskiyou Sungrown,Edibles
1358,Oregon,7,0.42,2.94,18:1 CBD-Rich Soft Gels,6,Pill,2020-09-19,19,38,2020,2020-09-13,Sep,2020-09-01,567323,22421,24 Pack,Care By Design,Siskiyou Sungrown,Flower
1358,Oregon,7,0.79,5.53,18:1 CBD-Rich Soft Gels,6,Pill,2020-01-20,20,3,2020,2020-01-19,Jan,2020-01-01,541696,22249,24 Pack,Care By Design,Siskiyou Sungrown,Concentrates
1358,Oregon,7,0.83,5.81,18:1 CBD-Rich Soft Gels,6,Pill,2020-01-17,17,3,2020,2020-01-12,Jan,2020-01-01,541424,85169B,24 Pack,Care By Design,Siskiyou Sungrown,Edibles
775,California,7,2.46,17.22,Bath Soak,6,Topical,2020-05-13,13,20,2020,2020-05-10,May,2020-05-01,553162,22178,Lavender & Lemon,Bubble And Buds,Honey-Fire Extracts,Concentrates
775,California,7,4.21,29.47,Bath Soak,6,Bath,2020-12-10,10,50,2020,2020-12-06,Dec,2020-12-01,538349,22144,Lavender & Lemon,Bubble And Buds,Honey-Fire Extracts,Concentrates
960,California,7,4.13,28.91,Bath Soak,6,Topical,2020-04-15,15,16,2020,2020-04-12,Apr,2020-04-01,550278,22174,NA,Dixie Elixirs & Edibles,Lucky Products,Concentrates
960,California,6,2.55,15.299999999999999,Bath Soak,6,Topical,2020-11-30,30,48,2020,2020-11-29,Nov,2020-11-01,579553,72800B,NA,Dixie Elixirs & Edibles,Lucky Products,Vape Pens
960,California,6,1.65,9.899999999999999,Bath Soak,6,Bath,2020-09-01,1,35,2020,2020-08-30,Aug,2020-08-01,565198,23208,NA,Dixie Elixirs & Edibles,Lucky Products,Concentrates
960,California,6,1.25,7.5,Bath Soak,6,Bath,2020-06-15,15,24,2020,2020-06-14,Jun,2020-06-01,556910,21889,NA,Dixie Elixirs & Edibles,Lucky Products,Vape Pens
1036,California,6,2.55,15.299999999999999,Bath Soak,6,Topical,2020-12-16,16,51,2020,2020-12-13,Dec,2020-12-01,539283,22971,Sonoma Rose,Body Bliss,Miyagi Extracts,Concentrates
1036,California,6,2.95,17.700000000000003,Bath Soak,6,Bath,2020-02-08,8,6,2020,2020-02-02,Feb,2020-02-01,543470,22085,Sonoma Rose,Body Bliss,Miyagi Extracts,Concentrates
1318,California,6,2.95,17.700000000000003,Beef Jerky,6,Edibles,2020-01-11,11,2,2020,2020-01-05,Jan,2020-01-01,540692,85123A,Sweet Hot,Hilltop Haze,Satica Pharms,Medical
1318,California,6,2.95,17.700000000000003,Beef Jerky,6,Snack,2020-12-20,20,51,2020,2020-12-20,Dec,2020-12-01,539593,22697,Sweet Hot,Hilltop Haze,Satica Pharms,Medical
1160,California,6,2.95,17.700000000000003,Butter,6,Edibles,2020-11-16,16,46,2020,2020-11-15,Nov,2020-11-01,576639,21694,Steak Jar,elevate,Peace Love n Hippie Stuff,Edibles
1160,California,6,2.1,12.600000000000001,Butter,6,Spread,2020-02-23,23,8,2020,2020-02-23,Feb,2020-02-01,544790,20754,Steak Jar,elevate,Peace Love n Hippie Stuff,Edibles
1161,California,6,2.1,12.600000000000001,Butter,6,Edibles,2020-02-21,21,8,2020,2020-02-16,Feb,2020-02-01,544571,22149,Garlic Jar,elevate,Peace Oil,Flower
1161,California,6,1.65,9.899999999999999,Butter,6,Edibles,2020-08-18,18,33,2020,2020-08-16,Aug,2020-08-01,563720,22972,Garlic Jar,elevate,Peace Oil,Concentrates
